{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 2, 'dropout1': 0.1, 'dropout2': 0, 'pool_size': 7, 'conv_filters2': 300, 'dense_units': 60, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.12660382301514744, 0.9506173], [0.00232271553361036, 0.9993065]), 'p_i': 74}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 1, 'dropout1': 0, 'dropout2': 0, 'pool_size': 3, 'conv_filters2': 50, 'dense_units': 30, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.13938353671570147, 0.9444444], [0.006116363840139227, 0.9993065]), 'p_i': 75}
{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [3, 4, 5], 'maps_per_kernel': 2, 'dropout1': 0.1, 'dropout2': 0.2, 'pool_size': 3, 'conv_filters2': 150, 'dense_units': 120, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.1283799358355725, 0.95679015], [0.001869162951607626, 0.9993065]), 'p_i': 76}
{'in_kwargs': {'conv_filters1': 25, 'kernel_sizes': [3, 4, 5], 'maps_per_kernel': 3, 'dropout1': 0.1, 'dropout2': 0, 'pool_size': 3, 'conv_filters2': 300, 'dense_units': 60, 'lr': 0.01}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.6931471824645996, 0.5], [0.6931471824645996, 0.5]), 'p_i': 77}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [6, 8, 10], 'maps_per_kernel': 2, 'dropout1': 0.4, 'dropout2': 0, 'pool_size': 3, 'conv_filters2': 300, 'dense_units': 30, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.14153655406869478, 0.9691358], [0.0012189597093358957, 0.9993065]), 'p_i': 78}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 1, 'dropout1': 0, 'dropout2': 0.5, 'pool_size': 7, 'conv_filters2': 50, 'dense_units': 120, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.1529077453377805, 0.9506173], [0.0011544802003352972, 0.9993065]), 'p_i': 79}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [6, 8, 10], 'maps_per_kernel': 3, 'dropout1': 0, 'dropout2': 0.5, 'pool_size': 3, 'conv_filters2': 300, 'dense_units': 30, 'lr': 0.01}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.6931471824645996, 0.5], [0.6931471824645996, 0.5]), 'p_i': 80}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 2, 'dropout1': 0.4, 'dropout2': 0.5, 'pool_size': 3, 'conv_filters2': 50, 'dense_units': 30, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.18262775950593704, 0.962963], [0.001060380650158325, 0.9993065]), 'p_i': 81}
{'in_kwargs': {'conv_filters1': 25, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 2, 'dropout1': 0.1, 'dropout2': 0.5, 'pool_size': 7, 'conv_filters2': 150, 'dense_units': 30, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.13641727189687913, 0.9506173], [0.004548816820964231, 0.9993065]), 'p_i': 82}
{'in_kwargs': {'conv_filters1': 25, 'kernel_sizes': [6, 8, 10], 'maps_per_kernel': 1, 'dropout1': 0.1, 'dropout2': 0.5, 'pool_size': 3, 'conv_filters2': 300, 'dense_units': 120, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.2869525024391434, 0.9506173], [0.0009798446772056137, 0.9993065]), 'p_i': 83}
{'in_kwargs': {'conv_filters1': 25, 'kernel_sizes': [6, 8, 10], 'maps_per_kernel': 2, 'dropout1': 0.4, 'dropout2': 0, 'pool_size': 7, 'conv_filters2': 150, 'dense_units': 60, 'lr': 0.01}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.6931471824645996, 0.5], [0.6931471824645996, 0.5]), 'p_i': 84}
{'in_kwargs': {'conv_filters1': 25, 'kernel_sizes': [6, 8, 10], 'maps_per_kernel': 2, 'dropout1': 0.4, 'dropout2': 0.2, 'pool_size': 7, 'conv_filters2': 150, 'dense_units': 60, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.1431190456137147, 0.9691358], [0.0017924813407291277, 0.9993065]), 'p_i': 85}
{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 1, 'dropout1': 0.1, 'dropout2': 0.2, 'pool_size': 7, 'conv_filters2': 150, 'dense_units': 60, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.13943279596172448, 0.9382716], [0.003479645817892415, 0.9993065]), 'p_i': 86}
{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [3, 4, 5], 'maps_per_kernel': 1, 'dropout1': 0.4, 'dropout2': 0.5, 'pool_size': 7, 'conv_filters2': 50, 'dense_units': 30, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.19203157520588524, 0.9506173], [0.0011101886196805792, 0.9993065]), 'p_i': 87}
{'in_kwargs': {'conv_filters1': 25, 'kernel_sizes': [3, 4, 5], 'maps_per_kernel': 2, 'dropout1': 0.4, 'dropout2': 0.5, 'pool_size': 3, 'conv_filters2': 300, 'dense_units': 60, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.11641158034329653, 0.962963], [0.006052431975163251, 0.9993065]), 'p_i': 88}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [3, 4, 5], 'maps_per_kernel': 2, 'dropout1': 0.4, 'dropout2': 0.5, 'pool_size': 7, 'conv_filters2': 150, 'dense_units': 30, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.12187393373424578, 0.9444444], [0.007430644078282239, 0.9993065]), 'p_i': 89}
{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 3, 'dropout1': 0, 'dropout2': 0.2, 'pool_size': 3, 'conv_filters2': 300, 'dense_units': 120, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.1638952276588951, 0.9444444], [0.0015131515046959976, 0.9993065]), 'p_i': 90}
{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [6, 8, 10], 'maps_per_kernel': 1, 'dropout1': 0, 'dropout2': 0.5, 'pool_size': 3, 'conv_filters2': 150, 'dense_units': 120, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.15094764926183354, 0.9506173], [0.0018735386237205953, 0.9993065]), 'p_i': 91}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [6, 8, 10], 'maps_per_kernel': 2, 'dropout1': 0.4, 'dropout2': 0.2, 'pool_size': 7, 'conv_filters2': 150, 'dense_units': 30, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.12242925824758377, 0.95679015], [0.0016110022662002663, 0.9993065]), 'p_i': 92}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 1, 'dropout1': 0.1, 'dropout2': 0, 'pool_size': 3, 'conv_filters2': 150, 'dense_units': 120, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.13937236313466603, 0.962963], [0.0012897585093846991, 0.9993065]), 'p_i': 93}
{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [3, 4, 5], 'maps_per_kernel': 3, 'dropout1': 0, 'dropout2': 0.2, 'pool_size': 7, 'conv_filters2': 300, 'dense_units': 60, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.13715092672241358, 0.9444444], [0.0015724982690427899, 0.9993065]), 'p_i': 94}
{'in_kwargs': {'conv_filters1': 25, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 2, 'dropout1': 0.4, 'dropout2': 0.5, 'pool_size': 3, 'conv_filters2': 150, 'dense_units': 30, 'lr': 0.01}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.21239128322513007, 0.9506173], [0.0010240034993303263, 0.9993065]), 'p_i': 95}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 3, 'dropout1': 0, 'dropout2': 0.2, 'pool_size': 3, 'conv_filters2': 50, 'dense_units': 60, 'lr': 0.0001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.1457492274987516, 0.9382716], [0.002284357000992281, 0.9993065]), 'p_i': 96}
{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 2, 'dropout1': 0, 'dropout2': 0.2, 'pool_size': 7, 'conv_filters2': 300, 'dense_units': 60, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.16654483477274543, 0.9444444], [0.0012704878828510154, 0.9993065]), 'p_i': 97}
{'in_kwargs': {'conv_filters1': 75, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 3, 'dropout1': 0, 'dropout2': 0.2, 'pool_size': 7, 'conv_filters2': 150, 'dense_units': 60, 'lr': 0.001}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.2204178475579361, 0.9506173], [0.0015257744428793392, 0.99861306]), 'p_i': 98}
{'in_kwargs': {'conv_filters1': 50, 'kernel_sizes': [2, 3, 4], 'maps_per_kernel': 1, 'dropout1': 0, 'dropout2': 0.5, 'pool_size': 3, 'conv_filters2': 150, 'dense_units': 30, 'lr': 0.01}, 'epochs': 100, 'batch_size': 1024, 'result': ([0.3140656813899382, 0.97530866], [0.012138603858030209, 0.99861306]), 'p_i': 99}
